id,type,category,name,amenity,shop,leisure,highway,railway,public_transport,addr_street,addr_housenumber,addr_city,phone,website,opening_hours,lat,lon
495550412,way,parks,Weber Park,,,park,,,,,,,,,,41.7355457,-87.9490681
495550413,way,parks,,,,playground,,,,,,,,,,41.7355105,-87.94877
495982354,way,parks,Liberty Park,,,park,,,,,,,,,,41.5466988,-88.2149886
495982355,way,parks,Eagle Ridge Park,,,park,,,,,,,,,,41.5460912,-88.2212255
497206634,way,parks,,,,playground,,,,,,,,,,41.7361442,-87.9469333
497228144,way,parks,Smart Oaks Park,,,park,,,,North Frontage Road,1500,Darien,,,,41.7315499,-87.9787314
497228172,way,parks,,,,playground,,,,,,,,,,41.7318686,-87.9783479
497282331,way,parks,,,,garden,,,,,,,,,,41.7237732,-87.9465087
497498421,way,parks,,,,playground,,,,,,,,,,41.7220667,-87.9496602
498154459,way,parks,,,,playground,,,,,,,,,,41.6294297,-88.150358
500281175,way,parks,Doug Osborne Park,,,park,,,,84th Court,,Hickory Hills,,,,41.7197918,-87.8291781
500281176,way,parks,Kasey Meadow Park,,,park,,,,,,,,,,41.7239579,-87.8206252
500281177,way,parks,,,,playground,,,,,,,,,,41.719943,-87.8291846
500282143,way,parks,,,,playground,,,,,,,,,,41.7242466,-87.820846
500282144,way,parks,,,,playground,,,,,,,,,,41.7245175,-87.8203362
501290776,way,parks,,,,playground,,,,,,,,,,41.5955334,-88.2145742
501290778,way,parks,,,,playground,,,,,,,,,,41.5882381,-88.2104046
501290781,way,parks,Vintage Harvest Park,,,park,,,,,,,,,,41.5882991,-88.2107829
501296438,way,parks,,,,playground,,,,,,,,,,41.6411332,-88.2578284
501296443,way,parks,Whispering Woods Park,,,park,,,,Whispering Woods Circle,26202,Plainfield,,https://www.oswegolandparkdistrict.org/parks/whispering-woods-park/,,41.6412119,-88.2556455
501298035,way,parks,Clow Creek Greenway,,,park,,,,Pradel Drive,4588,Naperville,,https://www.napervilleparks.org/parks/clowcreekgreenway,,41.6853792,-88.1950571
503179778,way,parks,,,,park,,,,,,,,,,41.5590391,-88.0932363
516717965,way,parks,Culver Park,,,park,,,,,,,,,,41.62205,-87.9516998
516893391,way,parks,,,,playground,,,,,,,,,,41.6520037,-88.1067318
517809237,way,parks,Homer Healing Garden,,,park,,,,,,,,,,41.6188472,-87.9335008
518157091,way,parks,William Place Park,,,park,,,,,,,,,,41.7078574,-87.7318887
518591426,way,parks,Goreham Park,,,park,,,,,,,,,,41.6266513,-87.9210224
518955901,way,parks,Sand Ridge Savanna Nature Preserve,,,nature_reserve,,,,,,,,,,41.2557239,-88.1644199
521575511,way,parks,Crete Park,,,park,,,,,,,,,,41.4471971,-87.6326271
527199916,way,parks,Johnnie M. Lane Park and Playground,,,park,,,,,,,,,,41.6124327,-87.6339246
527218497,way,parks,Evergreen Aqua Park,,,park,,,,,,Evergreen Park,,,,41.7307634,-87.7002717
527302492,way,parks,,,,playground,,,,,,,,,,41.6184463,-87.6302868
527403043,way,parks,Riverside Park,,,park,,,,,,,,,,41.6187385,-87.627405
530582519,way,parks,South Pointe Park,,,park,,,,Switch Grass Lane,5504,Naperville,,https://napervilleparks.org/location/southpointepark,,41.6720583,-88.1938129
534311550,way,parks,Crescent Park,,,park,,,,,,,,,,41.6322311,-87.8564796
537302289,way,parks,New Holmes Park,,,park,,,,,,,,,,41.5981631,-87.63855
539042965,way,parks,,,,playground,,,,,,,,,,41.5191574,-88.1628964
539628888,way,parks,,,,playground,,,,,,,,,,41.634968,-87.8440167
539682194,way,parks,Billie Limacher Bicentennial Park,,,park,,,,,,,,,,41.5263365,-88.0876312
541802487,way,parks,Vincente Natural Area,,,park,,,,,,,,https://www.woodridgeparks.org/location/vicente-natural-area/,,41.7134142,-88.0150711
541811316,way,parks,Bruce Lake Park,,,park,,,,,,Downers Grove,,,,41.7398166,-88.0037306
541994344,way,parks,,,,playground,,,,,,,,,,41.5903371,-87.9908621
541994350,way,parks,Morris Park,,,park,,,,,,,,,,41.5899019,-87.9911996
541994351,way,parks,Edmond J. Sendra Park,,,park,,,,,,,,,,41.6184369,-87.9552569
541994352,way,parks,,,,playground,,,,,,,,,,41.6190795,-87.9550891
541994360,way,parks,,,,playground,,,,,,,,,,41.6216572,-87.9519718
541994361,way,parks,Lamers Park,,,park,,,,,,,,,,41.6068255,-87.9194988
541994364,way,parks,Willow Walk Park,,,park,,,,,,,,,,41.5652428,-88.0167867
542157252,way,parks,,,,playground,,,,,,,,,,41.7320347,-88.0412258
543430077,way,parks,,,,playground,,,,,,,,,,41.6379266,-87.9638762
543430078,way,parks,,,,playground,,,,,,,,,,41.6377945,-87.963887
543430079,way,parks,,,,playground,,,,,,,,,,41.6378748,-87.963724
543430082,way,parks,Erin Hills Park,,,park,,,,,,,,,,41.6378204,-87.9638945
543430086,way,parks,Kingston Hills Park,,,park,,,,,,,,,,41.6191479,-87.9278254
543430089,way,parks,,,,playground,,,,,,,,,,41.6190792,-87.9278587
543430095,way,parks,,,,playground,,,,,,,,,,41.5971012,-87.9575884
543430096,way,parks,,,,playground,,,,,,,,,,41.5971854,-87.9579395
543430100,way,parks,,,,playground,,,,,,,,,,41.5971909,-87.9581689
543430104,way,parks,Stonebridge Park,,,park,,,,,,,,,,41.596775,-87.9581965
543432426,way,parks,,,,playground,,,,,,,,,,41.5958713,-87.973444
543432437,way,parks,Evlyn's Gate North Park,,,park,,,,,,,,,,41.5958344,-87.9741132
543432453,way,parks,,,,playground,,,,,,,,,,41.5797091,-87.9854267
543432458,way,parks,Ridge Park,,,park,,,,,,,,,,41.5799722,-87.9859677
543432459,way,parks,Cedar Park,,,park,,,,,,,,,,41.5815431,-87.9897593
543432460,way,parks,,,,playground,,,,,,,,,,41.5813237,-87.9894688
543515995,way,parks,,,,playground,,,,,,,,,,41.7363378,-87.8238307
543515999,way,parks,Prairie View Park,,,park,,,,,,,,,,41.7352863,-87.822629
543516007,way,parks,Bill Dunnett Field,,,park,,,,,,,,,,41.7023235,-87.8119851
543516008,way,parks,Krasowski Park,,,park,,,,,,,,,,41.7021616,-87.813495
543516009,way,parks,,,,playground,,,,,,,,,,41.7018156,-87.8137421
543779593,way,parks,,,,park,,,,,,,,,,41.6746341,-87.9990391
543988419,way,parks,Highland Park,,,park,,,,,,,,,,41.5336243,-88.031475
543993064,way,parks,Dellwood Park,,,park,,,,,,,,,,41.5745518,-88.0609181
544042262,way,parks,,,,playground,,,,,,,,,,41.6721819,-88.194288
544422399,way,parks,,,,park,,,,,,,,,,41.6328885,-87.8190757
544582353,way,parks,Millette Memorial Park,,,park,,,,,,,,,,41.7396036,-87.8018206
544582579,way,parks,,,,park,,,,,,,,,,41.558825,-88.170603
544582593,way,parks,,,,park,,,,,,,,,,41.5557501,-88.1789706
544907399,way,parks,Central Elementary Park,,,park,,,,,,,,,,41.5950636,-88.1944426
544907400,way,parks,Lake Renwick Preserve - Copley Nature Park,,,nature_reserve,,,,,,,,,,41.6021283,-88.1973069
547745964,way,parks,Central Elementary Playground,,,playground,,,,,,,,,,41.5952205,-88.1959893
547747992,way,parks,Lake Renwick Preserve,,,park,,,,,,,,,,41.6000392,-88.1846612
547747993,way,parks,Lake Renwick Preserve - Turtle Lake Access,,,park,,,,,,,,,,41.6017164,-88.1779226
547749483,way,parks,Electric Park,,,park,,,,,,,,,,41.6039846,-88.2127098
547787910,way,parks,Parkview Meadows,,,park,,,,,,,,,,41.5852129,-88.2001915
547787911,way,parks,,,,playground,,,,,,,,,,41.58555,-88.2001863
547788228,way,parks,Kelly Park,,,park,,,,,,,,,,41.6278382,-88.2067939
547788229,way,parks,,,,playground,,,,,,,,,,41.6276202,-88.2070957
547788282,way,parks,Plainfield Railroad Museum Park,,,park,,,,,,,,,,41.6093791,-88.2111992
548016481,way,parks,Windridge Park,,,park,,,,,,,,,,41.7186088,-88.202161
548474861,way,parks,Freedom Park,,,park,,,,,,,,,,41.6557442,-87.7374488
548646997,way,parks,Silverleaf Park,,,park,,,,,,,,https://www.oswegolandparkdistrict.org/parks/silverleaf-park/,,41.6466714,-88.2637386
548647000,way,parks,Willowgate Park,,,park,,,,,,,,https://www.oswegolandparkdistrict.org/parks/willowgate-park/,,41.6523888,-88.2600952
548734436,way,parks,,,,playground,,,,,,,,,,41.7035088,-88.24852
548734445,way,parks,Homestead Park,,,park,,,,,,,,,,41.7122268,-88.2418818
548734455,way,parks,Harbor Springs Park,,,park,,,,,,,,,,41.7214084,-88.239256
548734457,way,parks,,,,playground,,,,,,,,,,41.7212167,-88.2388905
548734463,way,parks,Wheatlands Park,,,park,,,,,,,,,,41.7213087,-88.2500795
548734480,way,parks,,,,playground,,,,,,,,,,41.7210855,-88.2486146
548739578,way,parks,Barrington Park,,,park,,,,,,,,,,41.721057,-88.2616094
548739579,way,parks,,,,playground,,,,,,,,,,41.7202656,-88.2594773
548743527,way,parks,Ridge Park,,,park,,,,,,,,,,41.7285757,-88.2477052
548743538,way,parks,,,,playground,,,,,,,,,,41.7295035,-88.2480205
548743543,way,parks,Briarwood Park,,,park,,,,,,,,,,41.7306986,-88.2428153
548743544,way,parks,Meadow Lake Park,,,park,,,,,,,,,,41.7342171,-88.2232481
548743549,way,parks,Georgetown Park,,,park,,,,,,,,,,41.7368187,-88.2420671
548748162,way,parks,Chuck E. Hoscheit Park,,,park,,,,,,,,,,41.7342918,-88.2657074
549190725,way,parks,,,,playground,,,,,,,,,,41.7385594,-88.0458525
550335208,way,parks,Greystone Ridge Park,,,park,,,,,,,,,,41.6389169,-87.8984326
550893833,way,parks,Four Seasons Park,,,park,,,,,,,,,,41.6109024,-88.1655822
550917780,way,parks,Lily Cache Sports Fields West,,,park,,,,,,,,https://bolingbrookparks.org/park/lilly-cache-sports-fields-west-campus/,,41.681116,-88.1367769
551182216,way,parks,Bill Young Park,,,park,,,,,,,,,,41.6123022,-87.8677566
551264638,way,parks,,,,playground,,,,,,,,,,41.6475145,-88.2084034
552206711,way,parks,Diamond Park,,,park,,,,South Eastwood Drive,26755,Channahon,,,,41.3956333,-88.2424819
552920776,way,parks,Independence Park,,,park,,,,,,,,,,41.5601254,-87.6658466
552920870,way,parks,Goldberg Park,,,park,,,,,,,,,,41.5416154,-87.6951869
552930783,way,parks,Veteran's Memorial Park,,,park,,,,South Halsted Street,19101,Glenwood,,https://www.bloomtownship.org/facilities/facility/details/Veterans-Memorial-Park-Skyline-Pool-1,,41.5438299,-87.6314056
552930861,way,parks,Orchard Park,,,park,,,,,,,,,,41.5585609,-87.6581879
552931225,way,parks,Estates Park,,,park,,,,,,,,,,41.5570455,-87.6408677
552931226,way,parks,Woodbrough Park,,,park,,,,,,,,,,41.554633,-87.6422242
553048624,way,parks,Hirsch Park,,,park,,,,,,,,,,41.5694685,-87.7787018
553048625,way,parks,Rauhoff Park,,,park,,,,,,,,,,41.5692889,-87.7882945
553050066,way,parks,O’Connell Park,,,park,,,,,,,,,,41.5711529,-87.8043417
553050068,way,parks,Volunteer Park,,,park,,,,,,,,,,41.5690626,-87.8187148
553134948,way,parks,Veterans Memorial Park,,,park,,,,,,,,,,41.4669462,-87.6286835
553135948,way,parks,Glenwood Woods Park,,,park,,,,,,,,,,41.5482935,-87.6216764
553331392,way,parks,Middlebury East Park,,,park,,,,,,,,,,41.7349337,-88.2378
553332175,way,parks,Middlebury West Park,,,park,,,,,,,,,,41.733184,-88.2435234
554313572,way,parks,Volunteer Park,,,park,,,,Lindsey Lane,200,Bolingbrook,,https://bolingbrookparks.org/park/volunteer-park/,,41.6944138,-88.1081647
554363484,way,parks,Fitzgerald Park,,,park,,,,,,,,,,41.7391859,-87.7856892
554458289,way,parks,Pulaski Park,,,park,,,,,,,,,,41.6152654,-87.5302881
554596425,way,parks,,,,playground,,,,,,,,,,41.5373772,-87.5203698
554718420,way,parks,,,,park,,,,,,,,,,41.7225642,-87.9065193
554718426,way,parks,,,,park,,,,,,,,,,41.7211068,-87.9124457
555260925,way,parks,Streams Recreation Center Park,,,park,,,,,,,,,,41.5825971,-88.2115592
555260926,way,parks,Streams Recreation Playground,,,playground,,,,,,,,,,41.5831318,-88.2116332
555350258,way,parks,James S. Boan Woods,,,nature_reserve,,,,Schmidt Road,410,Bolingbrook,,https://bolingbrookparks.org/park/james-s-boan-woods/,,41.7101406,-88.0863759
556024779,way,parks,Wills Park,,,park,,,,,,,,,,41.5607167,-88.1706578
556867944,way,parks,Cedar Park,,,park,,,,,,,,,,41.5662466,-87.6608748
556882270,way,parks,,,,park,,,,,,,,,,41.5889209,-88.008593
556882272,way,parks,Karen Springs Park,,,park,,,,,,,,,,41.5862533,-88.0221661
556882276,way,parks,Parker Ridge Park,,,park,,,,,,,,,,41.5804441,-88.0057236
557148903,way,parks,,,,playground,,,,,,,,,,41.7249512,-87.9453028
557462717,way,parks,,,,playground,,,,,,,,,,41.7139371,-87.9580498
557463141,way,parks,,,,playground,,,,,,,,,,41.7137349,-87.9582543
558070667,way,parks,Frontier Sports Complex,,,park,,,,Cedar Glade Drive,3380,Naperville,,https://napervilleparks.org/location/frontiersportscomplex,,41.705533,-88.1946632
558588314,way,parks,,,,park,,,,,,,,,,41.5539591,-88.216937
559936688,way,parks,Kraml Park,,,park,,,,,,,,,,41.7314848,-87.9302596
560416190,way,parks,Tall Grass Lakes Park,,,park,,,,Rollingridge Road,3320,Naperville,,https://napervilleparks.org/location/tallgrasslakes,,41.6969352,-88.2150276
560416192,way,parks,Tall Grass Greenway,,,park,,,,Tall Grass Drive,3387,Naperville,,https://napervilleparks.org/location/tallgrassgreenway,,41.7025342,-88.2201561
560416194,way,parks,Creekside Park,,,park,,,,Cedar Drive,5307,Naperville,,https://napervilleparks.org/location/creeksidepark,,41.6771196,-88.230526
560416197,way,parks,High Meadow Park,,,park,,,,High Meadow Road,2419,Naperville,,https://napervilleparks.org/location/highmeadowpark,,41.679601,-88.1939454
561845723,way,parks,Citizens Parks,,,park,,,,,,,,,,41.7218797,-87.9350413
561845726,way,parks,,,,playground,,,,,,,,,,41.722113,-87.9347177
561845727,way,parks,,,,playground,,,,,,,,,,41.7218683,-87.934736
562342683,way,parks,,,,playground,,,,,,,,,,41.7375852,-87.9037931
562365702,way,parks,Gateway Wetlands,,,nature_reserve,,,,,,,,https://bolingbrookparks.org/park/gateway-wetlands/,,41.7252281,-88.0447138
562611798,way,parks,Erickson Park,,,park,,,,,,,,https://bolingbrookparks.org/park/erickson-park/,,41.6983692,-88.0824993
562611804,way,parks,,,,park,,,,,,,,,,41.6784166,-88.0878847
563093306,way,parks,Riverview Park,,,park,,,,,,,,,,41.6193726,-88.1997185
563480690,way,parks,Harvest Glen Park,,,park,,,,,,,,,,41.630409,-88.2243251
563480691,way,parks,,,,playground,,,,,,,,,,41.630491,-88.2228233
563497488,way,parks,Riverview Park,,,park,,,,,,,,,,41.5689138,-88.1968256
563497489,way,parks,,,,playground,,,,,,,,,,41.5694363,-88.1973906
563499093,way,parks,,,,playground,,,,,,,,,,41.5492653,-88.2053097
563499095,way,parks,,,,playground,,,,,,,,,,41.5466392,-88.2152541
563499097,way,parks,DuPage River Trail Park,,,park,,,,,,,,,,41.5434853,-88.1858659
564871944,way,parks,,,,park,,,,,,,,,,41.6503975,-88.1148927
564929276,way,parks,Haven Park,,,park,,,,,,,,,,41.73884,-88.0611994
565999876,way,parks,,,,playground,,,,,,,,,,41.6589959,-87.9966765
565999877,way,parks,,,,playground,,,,,,,,,,41.6594107,-87.9966685
566815544,way,parks,,,,playground,,,,,,,,,,41.7349049,-87.9690213
567190136,way,parks,Lakewood Falls Village Park,,,park,,,,,,,,,,41.5886752,-88.1603318
567190137,way,parks,,,,playground,,,,,,,,,,41.5887754,-88.1606845
567190140,way,parks,Olde Renwick Trail Park,,,park,,,,,,,,,,41.5908556,-88.153905
567190142,way,parks,,,,playground,,,,,,,,,,41.5906536,-88.1534125
567190143,way,parks,Heritage Lakes Park,,,park,,,,,,,,,,41.5841592,-88.1499005
567190145,way,parks,,,,playground,,,,,,,,,,41.5836255,-88.1496559
567190146,way,parks,Cambridge Run Park,,,park,,,,,,,,,,41.5880131,-88.1463983
567190147,way,parks,,,,playground,,,,,,,,,,41.588326,-88.1461542
567197261,way,parks,Northpoint,,,park,,,,,,,,,,41.5927089,-88.2339266
567197264,way,parks,,,,playground,,,,,,,,,,41.5928466,-88.2337847
567220908,way,parks,,,,park,,,,,,,,,,41.5860746,-87.9868422
567220918,way,parks,,,,park,,,,,,,,,,41.6047522,-87.9660199
567220922,way,parks,,,,park,,,,,,,,,,41.6024177,-87.9668166
567220923,way,parks,,,,park,,,,,,,,,,41.6007612,-87.9684082
567437942,way,parks,Creekside North Park,,,park,,,,,,,,,,41.5980175,-88.2313022
567437950,way,parks,,,,playground,,,,,,,,,,41.5980837,-88.2313612
567444537,way,parks,,,,playground,,,,,,,,,,41.5536622,-88.1852866
567533798,way,parks,,,,playground,,,,,,,,,sunrise-sunset,41.6403274,-88.2391947
567533810,way,parks,,,,playground,,,,,,,,,sunrise-sunset,41.6404935,-88.2494001
567533817,way,parks,,,,playground,,,,,,,,,sunrise-sunset,41.6497324,-88.2410623
567538897,way,parks,Heritage Meadows Park,,,park,,,,Pear Tree Way,12301,Plainfield,,https://www.plfdparks.org/location/heritage-meadows/,,41.6581091,-88.2092569
567538898,way,parks,,,,playground,,,,,,,,,,41.6589428,-88.2094494
567538905,way,parks,Heritage Green Park,,,park,,,,,,,,,,41.6625588,-88.20782
567605309,way,parks,,,,playground,,,,,,,,,sunrise-sunset,41.635942,-88.1942993
568306186,way,parks,Ft. Beggs Trail Park,,,park,,,,,,,,,,41.588644,-88.2116591
569118844,way,parks,Brookeridge Lake Park,,,park,,,,,,,,,,41.7349404,-88.0067766
569467393,way,parks,,,,playground,,,,,,,,,,41.553609,-87.5210609
569541254,way,parks,Greenbriar Playground,,,playground,,,,,,,,,,41.5245495,-87.6469004
570303685,way,parks,,,,park,,,,,,,,,,41.7193324,-88.0001582
570365329,way,parks,Community Park,,,park,,,,,,,,,,41.6731925,-87.8085126
570365343,way,parks,,,,playground,,,,,,,,,,41.6726176,-87.8078056
570365344,way,parks,,,,playground,,,,,,,,,,41.6724035,-87.8076159
570365370,way,parks,,,,playground,,,,,,,,,,41.6566569,-87.8092238
570365372,way,parks,Crawford Park,,,park,,,,,,,,,,41.6560904,-87.8091014
570365373,way,parks,Passarelli Park,,,park,,,,,,,,,,41.6671663,-87.7863965
570365377,way,parks,Walsh-Westgate Park,,,park,,,,,,,,,,41.6502502,-87.7779723
570365389,way,parks,,,,playground,,,,,,,,,,41.6502684,-87.777755
570366628,way,parks,Meyers Park,,,park,,,,,,,,,,41.6594421,-87.7831831
571387654,way,parks,Dupage Township Park Grounds,,,park,,,,,,,,,,41.695621,-88.0821295
571417922,way,parks,Whalon Lake Park,,,nature_reserve,,,,,,,,,,41.7146874,-88.0977641
571417923,way,parks,Dupage River Greenway,,,park,,,,,,,,,,41.7139891,-88.0789855
572224438,way,parks,Neighborhood Commons,,,park,,,,,,,,,,41.6486988,-87.9531064
572227236,way,parks,Lemont High School Sports Complex,,,park,,,,,,,,,,41.6489659,-87.933258
572227237,way,parks,,,,playground,,,,,,,,,,41.655719,-87.9403116
572227240,way,parks,,,,park,,,,,,,,,,41.6413526,-87.9046935
572482681,way,parks,Heritage Park,,,park,,,,,,,,,,41.6350881,-87.8435446
572482682,way,parks,Cameno Real Park,,,park,,,,,,,,,,41.6140311,-87.8571319
572482683,way,parks,Centennial Park,,,park,,,,,,,,,,41.6108582,-87.8717922
572482694,way,parks,,,,park,,,,,,,,,,41.6339332,-87.8888597
572482698,way,parks,Pinewood West,,,park,,,,,,,,,,41.6257688,-87.9073441
572482702,way,parks,Pinewood East,,,park,,,,,,,,,,41.6276701,-87.9018372
572482703,way,parks,,,,park,,,,,,,,,,41.6326121,-87.9056591
572482705,way,parks,,,,park,,,,,,,,,,41.5830606,-87.8860413
572482707,way,parks,,,,park,,,,,,,,,,41.6144518,-87.89316
573326237,way,parks,,,,playground,,,,,,,,,,41.6145067,-88.0033984
573326240,way,parks,,,,park,,,,,,,,,,41.6149657,-88.0237547
573326243,way,parks,,,,park,,,,,,,,,,41.6050547,-88.0208076
573326245,way,parks,,,,park,,,,,,,,,,41.6026583,-88.0285862
573326246,way,parks,,,,park,,,,,,,,,,41.6130009,-88.0272628
574219614,way,parks,,,,playground,,,,,,,,,,41.6163745,-88.2192694
574219615,way,parks,,,,park,,,,,,,,,,41.612438,-88.1732717
579419956,way,parks,,,,park,,,,,,,,,,41.5453077,-88.02006
579419960,way,parks,,,,park,,,,,,,,,,41.5414519,-88.0030692
579419963,way,parks,,,,park,,,,,,,,,,41.5839008,-88.0465934
579419980,way,parks,Clover Ridge Park,,,park,,,,,,,,,,41.5953174,-88.0329695
579633546,way,parks,,,,park,,,,,,,,,,41.5601843,-88.0028088
579766753,way,parks,Veteran’s Park,,,park,,,,,,,,,,41.735181,-87.8171003
579766754,way,parks,Eugene Danhoff Park,,,park,,,,,,,,,,41.7366055,-87.8416562
579766757,way,parks,Martin Park,,,park,,,,,,,,,,41.7281865,-87.8138109
579766758,way,parks,Petkiewitz Park,,,park,,,,,,,,,,41.729607,-87.8329327
579766761,way,parks,Marty Ptacek Playground,,,park,,,,,,,,,,41.7152897,-87.8154142
579766767,way,parks,Memorial Park,,,park,,,,,,,,,,41.7202188,-87.8137612
580265798,way,parks,,,,park,,,,,,,,,,41.5974002,-87.8556329
581300551,way,parks,,,,playground,,,,,,,,,,41.5858532,-87.8097329
581300552,way,parks,,,,playground,,,,,,,,,,41.5845181,-87.8118117
581308096,way,parks,McCarthy Park,,,park,,,,South 80th Avenue,16801,Tinley Park,,,,41.5849147,-87.8107295
582941311,way,parks,,,,playground,,,,,,,,,,41.5192901,-87.8180701
583088480,way,parks,Hidden River Park,,,park,,,,,,,,,,41.5844355,-88.2185962
584405203,way,parks,Richard F. Kelly Park,,,park,,,,,,,,,,41.588894,-87.8384193
584405205,way,parks,,,,park,,,,,,,,,,41.5961639,-87.838218
584405209,way,parks,Ridgegate Park,,,park,,,,,,,,,,41.5814495,-87.8466111
584405213,way,parks,Richard M Gory Park,,,park,,,,,,,,,,41.5929613,-87.8257406
584405214,way,parks,,,,park,,,,,,,,,,41.5949643,-87.8161689
584405215,way,parks,Ron Centanni Park,,,park,,,,,,,,,,41.5764405,-87.8231809
584405217,way,parks,Bannes Park,,,park,,,,,,,,,,41.5903455,-87.8193816
584405218,way,parks,Commissioners Park,,,park,,,,,,,,,,41.5902753,-87.8179215
584405219,way,parks,Helen Park,,,park,,,,,,,,,,41.6065014,-87.8391323
584441319,way,parks,Parkside Estates Park,,,park,,,,,,,,,,41.579856,-88.0059687
584441322,way,parks,Arrowhead Park,,,park,,,,,,,,,,41.5746913,-88.0186994
584441323,way,parks,Jaycee Park,,,park,,,,,,,,,,41.6599723,-87.9905324
584441324,way,parks,Healing Waters Park,,,park,,,,,,,,,,41.7358242,-87.8899347
585299510,way,parks,Oak Creek Park,,,park,,,,,,,,,,41.5608922,-88.0187981
585480745,way,parks,Mary J Lynch Skate Park,,,park,,,,,,,,,,41.6747672,-87.728888
585747307,way,parks,,,,park,,,,,,,,,,41.6870009,-87.7420868
586121504,way,parks,Indian Oaks,,,park,,,,,,,,,,41.6005824,-88.2260053
588539240,way,parks,Victoria Crossing Park,,,park,,,,,,,,,,41.5867759,-87.9810009
589126958,way,parks,Lower Spring Creek County Forest Preserve,,,park,,,,,,,,,,41.5565532,-87.9842369
595925677,way,parks,,,,garden,,,,,,,,,,41.6204498,-88.0018678
595925679,way,parks,,,,garden,,,,,,,,,,41.6211766,-88.0015379
595925680,way,parks,,,,garden,,,,,,,,,,41.6216807,-88.0021996
595925681,way,parks,,,,garden,,,,,,,,,,41.6220965,-88.0025255
605103320,way,parks,Richland Center Park,,,park,,,,,,,,,,41.5633112,-88.1341608
605103321,way,parks,,,,playground,,,,,,,,,,41.5633186,-88.1342461
605103867,way,parks,Stanley Gustafson Park,,,park,,,,,,,,,,41.5619323,-88.1389674
605103868,way,parks,,,,playground,,,,,,,,,,41.5619155,-88.1389614
605924392,way,parks,,,,playground,,,,,,,,,,41.6713158,-88.1423746
606103212,way,parks,,,,playground,,,,,,,,,,41.6142213,-87.8937145
606103213,way,parks,,,,playground,,,,,,,,,,41.6139898,-87.8934473
607497076,way,parks,,,,park,,,,,,,,,,41.6765916,-88.22138
608373083,way,parks,Tyler Park,,,park,,,,,,,,,,41.404587,-88.1112007
608373086,way,parks,,,,playground,,,,,,,,,,41.4049622,-88.1111385
614274850,way,parks,,,,playground,,,,,,,,,,41.4708379,-88.183272
615073699,way,parks,Legion Park,,,park,,,,,,,,,,41.2528027,-87.8337054
615073701,way,parks,Hendrickson Park,,,park,,,,,,,,,,41.251428,-87.8270277
615073704,way,parks,Eddie Reed Park,,,park,,,,,,,,,,41.2595646,-87.8445093
615073707,way,parks,Legacy Park,,,park,,,,,,,,,,41.2686006,-87.8408362
615073709,way,parks,Thies Park,,,park,,,,,,,,,,41.2537449,-87.8474507
615073712,way,parks,Heritage Park,,,park,,,,,,,,,,41.2440419,-87.8459213
616025239,way,parks,Ghrotto Park,,,park,,,,,,,,,,41.247571,-87.836496
618576314,way,parks,Vermont Cemetery Prairie Nature Preserve,,,nature_reserve,,,,,,,,https://www.reconnectwithnature.org/preserves-trails/preserves/vermont-cemetery/,,41.6998612,-88.2328883
619968108,way,parks,,,,playground,,,,,,,,,,41.5525449,-87.7185741
620429098,way,parks,,,,playground,,,,,,,,,,41.7143155,-88.1405629
620990516,way,parks,,,,playground,,,,,,,,,,41.5294643,-88.0866526
633127694,way,parks,,,,playground,,,,,,,,,,41.5298569,-87.8190549
633127702,way,parks,Union Park,,,park,,,,,,,,,,41.5311849,-87.8173193
633159173,way,parks,Lake of the Glens Park,,,park,,,,,,,,,,41.5367516,-87.8223779
633168368,way,parks,Arbor Park,,,park,,,,Brookside Glen Drive,7751,Tinley Park,,,,41.5376308,-87.8051862
633168369,way,parks,,,,park,,,,,,,,,,41.5330082,-87.8096485
633168371,way,parks,Kingston Park,,,park,,,,,,,,,,41.5242879,-87.807967
633168372,way,parks,Kiwanis Park,,,park,,,,,,,,,,41.5229161,-87.8192052
633168373,way,parks,,,,park,,,,,,,,,,41.5216272,-87.8027647
634365465,way,parks,,,,park,,,,,,,,,,41.6753417,-88.0010406
634987744,way,parks,Colonial Park,,,park,,,,,,,,,,41.6398362,-87.8477404
635424477,way,parks,Westside Park,,,park,,,,,,,,,,41.5940225,-88.0594469
635486993,way,parks,Red Oaks Park,,,park,,,,,,,,,,41.6085176,-88.0260368
635486999,way,parks,Victoria Lake Park,,,park,,,,,,,,,,41.5868717,-87.9717656
635870429,way,parks,Santa Fe Park,,,park,,,,,,,,,,41.7248921,-87.9094572
635875741,way,parks,Hecht Park,,,park,,,,,,,,,,41.5412841,-87.8428354
635875742,way,parks,Mokena Park,,,park,,,,,,,,,,41.5244792,-87.8854879
635875743,way,parks,Buske Park,,,park,,,,Hillside Lane,11435,Mokena,,,,41.5459689,-87.8962059
635875753,way,parks,,,,park,,,,,,,,,,41.5458962,-87.8744653
635875769,way,parks,,,,park,,,,,,,,,,41.5410797,-87.8721944
635875770,way,parks,,,,park,,,,,,,,,,41.5317698,-87.8631771
635875773,way,parks,,,,park,,,,,,,,,,41.5306002,-87.8730938
636158205,way,parks,Haines Wayside Park,,,park,,,,,,,,,,41.5170136,-87.9698772
636158209,way,parks,Corcoran Park,,,park,,,,,,,,,,41.5185324,-87.9745932
636158214,way,parks,Walona Park,,,park,,,,,,,,,,41.509553,-87.9475562
636164907,way,parks,Laurel Meadow,,,park,,,,,,,,,,41.5093457,-87.9494203
