zip,id,formattedA,addressLin,addressL_1,city,state,zipCode,county,latitude,longitude,propertyTy,listingTyp,bedrooms,bathrooms,squareFoot,lotSize,yearBuilt,status,price,listedDate,removedDat,daysOnMark,year
"1","905-Summit-St,-Joliet,-IL-60435","905 Summit St, Joliet, IL 60435",905 Summit St,NA,Joliet,IL,"60435",Will,41.540399999999998,-88.088499999999996,Apartment,NA,"2","1",NA,NA,NA,Inactive,"995",2020-02-23T12:33:38.247Z,2020-03-12T21:19:05.755Z,"19",
"1","1400-Taylor-St,-Joliet,-IL-60435","1400 Taylor St, Joliet, IL 60435",1400 Taylor St,NA,Joliet,IL,"60435",Will,41.531700000000001,-88.115799999999993,Single Family,NA,"3","1.5","1422",NA,NA,Inactive,"1650",2020-02-18T03:37:53.884Z,2020-03-05T21:12:22.708Z,"17","0"
"1","808-Lilac-Ln,-Joliet,-IL-60435","808 Lilac Ln, Joliet, IL 60435",808 Lilac Ln,NA,Joliet,IL,"60435",Will,41.537799999999997,-88.135400000000004,Single Family,NA,"3","1","1073",NA,NA,Inactive,"1400",2020-02-18T04:16:41.469Z,2020-03-02T09:14:35.443Z,"14","0"
"1","355-N-Hickory-St,-Joliet,-IL-60435","355 N Hickory St, Joliet, IL 60435",355 N Hickory St,NA,Joliet,IL,"60435",Will,41.529800000000002,-88.089699999999993,Apartment,NA,"2","1","900",NA,NA,Inactive,"765",2020-02-18T03:37:53.905Z,2020-03-02T09:14:35.436Z,"14",
"1","1608-Richmond-St,-Unit-7,-Joliet,-IL-60435","1608 Richmond St, Unit 7, Joliet, IL 60435",1608 Richmond St,Unit 7,Joliet,IL,"60435",Will,41.524500000000003,-88.120999999999995,Condo,NA,"2","1",NA,NA,NA,Inactive,"925",2020-02-22T02:02:03.534Z,2020-03-02T09:14:35.428Z,"10",
"1","309-Whittier-St,-Joliet,-IL-60435","309 Whittier St, Joliet, IL 60435",309 Whittier St,NA,Joliet,IL,"60435",Will,41.528900000000000,-88.100099999999998,Apartment,NA,"2","1",NA,NA,NA,Inactive,"1100",2020-02-22T02:02:03.556Z,2020-03-01T21:15:21.309Z,"9","0"
"1","2224-W-Oneida-St,-Unit-211,-Joliet,-IL-60435","2224 W Oneida St, Unit 211, Joliet, IL 60435",2224 W Oneida St,Unit 211,Joliet,IL,"60435",Will,41.524200000000000,-88.135499999999993,Condo,NA,"2","1",NA,NA,NA,Inactive,"925",2020-02-18T04:16:41.483Z,2020-02-29T21:15:29.093Z,"12",
"1","1612-Campbell-St,-Apt-A,-Joliet,-IL-60435","1612 Campbell St, Apt A, Joliet, IL 60435",1612 Campbell St,Apt A,Joliet,IL,"60435",Will,41.526000000000003,-88.121899999999997,Condo,NA,"2","1","650",NA,NA,Inactive,"900",2020-02-18T04:16:41.467Z,2020-02-24T09:19:35.683Z,"7",
"1","1607-Glenwood-Ave,-Joliet,-IL-60435","1607 Glenwood Ave, Joliet, IL 60435",1607 Glenwood Ave,NA,Joliet,IL,"60435",Will,41.530299999999997,-88.121099999999998,Single Family,NA,"3","1","1136",NA,NA,Inactive,"1450",NA,2020-02-20T01:04:40.299Z,NA,"0"
"1","905-Gael-Dr,-Unit-B,-Joliet,-IL-60435","905 Gael Dr, Unit B, Joliet, IL 60435",905 Gael Dr,Unit B,Joliet,IL,"60435",Will,41.538899999999998,-88.146500000000003,Townhouse,NA,"2","1","1400",NA,NA,Inactive,"1400",NA,2020-02-20T01:05:44.141Z,NA,"0"
"1","1004-N-Ann-St,-Joliet,-IL-60435","1004 N Ann St, Joliet, IL 60435",1004 N Ann St,NA,Joliet,IL,"60435",Will,41.541100000000000,-88.133200000000002,Single Family,NA,"3","2.5","1976",NA,NA,Inactive,"1700",NA,2020-02-20T01:06:13.706Z,NA,"0"
"1","820-N-Center-St,-Unit-1,-Joliet,-IL-60435","820 N Center St, Unit 1, Joliet, IL 60435",820 N Center St,Unit 1,Joliet,IL,"60435",Will,41.539099999999998,-88.091399999999993,Multi-Family,NA,"3","1","1200",NA,NA,Inactive,"1200",NA,2020-02-20T02:25:52.258Z,NA,"0"
"1","2432-Berry-St,-Joliet,-IL-60435","2432 Berry St, Joliet, IL 60435",2432 Berry St,NA,Joliet,IL,"60435",Will,41.571800000000003,-88.146299999999997,Single Family,NA,"3","1","1000",NA,NA,Inactive,"1500",NA,2020-02-20T02:25:50.316Z,NA,"0"
"1","1102-Vine-St,-Joliet,-IL-60435","1102 Vine St, Joliet, IL 60435",1102 Vine St,NA,Joliet,IL,"60435",Will,41.543700000000001,-88.092699999999994,Apartment,NA,"3","2","1300",NA,NA,Inactive,"1600",NA,2020-02-20T02:25:48.644Z,NA,"0"
"1","1305-Black-Rd,-Joliet,-IL-60435","1305 Black Rd, Joliet, IL 60435",1305 Black Rd,NA,Joliet,IL,"60435",Will,41.537700000000001,-88.114099999999993,Single Family,NA,"3","1.5","1360",NA,NA,Inactive,"1675",NA,2020-02-20T02:14:51.829Z,NA,"0"
"1","623-Raub-St,---2,-Joliet,-IL-60435","623 Raub St, # 2, Joliet, IL 60435",623 Raub St,# 2,Joliet,IL,"60435",Will,41.535899999999998,-88.095399999999998,Apartment,NA,"2","1","1100",NA,NA,Inactive,"975",NA,2020-02-20T02:14:51.818Z,NA,
"1","108-Nicholson-St,-Joliet,-IL-60435","108 Nicholson St, Joliet, IL 60435",108 Nicholson St,NA,Joliet,IL,"60435",Will,41.525599999999997,-88.093500000000006,Condo,NA,"2","1",NA,NA,NA,Inactive,"745",NA,2020-02-20T02:08:47.207Z,NA,
"1","1103-Kelly-Ave,-Unit-2,-Joliet,-IL-60435","1103 Kelly Ave, Unit 2, Joliet, IL 60435",1103 Kelly Ave,Unit 2,Joliet,IL,"60435",Will,41.543500000000002,-88.100600000000000,Single Family,NA,"2","1",NA,NA,NA,Inactive,"1000",NA,2020-02-20T02:08:47.168Z,NA,
"1","18-N-Cagwin-Ave,-Apt-2,-Joliet,-IL-60435","18 N Cagwin Ave, Apt 2, Joliet, IL 60435",18 N Cagwin Ave,Apt 2,Joliet,IL,"60435",Will,41.524600000000000,-88.092799999999997,Condo,NA,"3","1",NA,NA,NA,Inactive,"845",NA,2020-02-20T02:08:47.137Z,NA,
"1","2608-Brittany-Dr,-Joliet,-IL-60435","2608 Brittany Dr, Joliet, IL 60435",2608 Brittany Dr,NA,Joliet,IL,"60435",Will,41.584099999999999,-88.148600000000002,Single Family,NA,"3","2.5","1798",NA,NA,Inactive,"1850",NA,2020-02-20T02:08:46.860Z,NA,"0"
"1","818-N-Center-St,-Unit-1,-Joliet,-IL-60435","818 N Center St, Unit 1, Joliet, IL 60435",818 N Center St,Unit 1,Joliet,IL,"60435",Will,41.539000000000001,-88.091200000000001,Multi-Family,NA,"2","1","900",NA,NA,Inactive,"900",NA,2020-02-20T02:08:46.785Z,NA,
"1","1949-Calla-Dr,-Joliet,-IL-60435","1949 Calla Dr, Joliet, IL 60435",1949 Calla Dr,NA,Joliet,IL,"60435",Will,41.556899999999999,-88.159599999999998,Condo,NA,"2","2",NA,NA,NA,Inactive,"1550",NA,2020-02-20T02:08:46.735Z,NA,"0"
"1","1327-N-Raynor-Ave,-Unit-Rear,-Joliet,-IL-60435","1327 N Raynor Ave, Unit Rear, Joliet, IL 60435",1327 N Raynor Ave,Unit Rear,Joliet,IL,"60435",Will,41.548499999999997,-88.102000000000004,Single Family,NA,"1","1","800",NA,NA,Inactive,"1050",NA,2020-02-20T02:04:45.499Z,NA,
"1","725-Terry-Dr,-Joliet,-IL-60435","725 Terry Dr, Joliet, IL 60435",725 Terry Dr,NA,Joliet,IL,"60435",Will,41.536499999999997,-88.144900000000007,Single Family,NA,"2","1","1244",NA,NA,Inactive,"1700",NA,2020-02-20T02:04:45.470Z,NA,"0"
"1","1812-Wake-Island-Dr,-Joliet,-IL-60435","1812 Wake Island Dr, Joliet, IL 60435",1812 Wake Island Dr,NA,Joliet,IL,"60435",Will,41.555599999999998,-88.147099999999995,Single Family,NA,"3","1.5","1204",NA,NA,Inactive,"1800",NA,2020-02-20T02:03:38.564Z,NA,"0"
"1","909-N-Prairie-Ave,-Joliet,-IL-60435","909 N Prairie Ave, Joliet, IL 60435",909 N Prairie Ave,NA,Joliet,IL,"60435",Will,41.539900000000003,-88.102800000000002,Condo,NA,"3","2",NA,NA,NA,Inactive,"1200",NA,2020-02-20T02:02:34.259Z,NA,"0"
"1","820-N-Center-St,---1,-Joliet,-IL-60435","820 N Center St, # 1, Joliet, IL 60435",820 N Center St,# 1,Joliet,IL,"60435",Will,41.539099999999998,-88.091399999999993,NA,NA,"3","1",NA,NA,NA,Inactive,"1200",NA,2020-02-20T02:02:34.243Z,NA,"0"
"1","1212-N-Cora-St,-Unit-1,-Joliet,-IL-60435","1212 N Cora St, Unit 1, Joliet, IL 60435",1212 N Cora St,Unit 1,Joliet,IL,"60435",Will,41.545900000000003,-88.090299999999999,Single Family,NA,"2","1","1000",NA,NA,Inactive,"950",NA,2020-02-20T01:59:27.641Z,NA,
"1","916-N-Midland-Ave,-Joliet,-IL-60435","916 N Midland Ave, Joliet, IL 60435",916 N Midland Ave,NA,Joliet,IL,"60435",Will,41.540500000000002,-88.115499999999997,Single Family,NA,"3","2","1143",NA,NA,Inactive,"1450",NA,2020-02-20T01:59:27.576Z,NA,"0"
"1","355-N-William-St,-Joliet,-IL-60435","355 N William St, Joliet, IL 60435",355 N William St,NA,Joliet,IL,"60435",Will,41.529800000000002,-88.105099999999993,Single Family,NA,"4","3.5","2368",NA,NA,Inactive,"2600",NA,2020-02-20T01:57:20.862Z,NA,
"1","913-Curtis-Ave,-Joliet,-IL-60435","913 Curtis Ave, Joliet, IL 60435",913 Curtis Ave,NA,Joliet,IL,"60435",Will,41.547100000000000,-88.104600000000005,Single Family,NA,"3","2","1344",NA,NA,Inactive,"1595",NA,2020-02-20T01:56:00.642Z,NA,"0"
"1","3111-Heritage-Dr,-Apt-5,-Joliet,-IL-60435","3111 Heritage Dr, Apt 5, Joliet, IL 60435",3111 Heritage Dr,Apt 5,Joliet,IL,"60435",Will,41.523600000000002,-88.158900000000003,Condo,NA,"2","1","831",NA,NA,Inactive,"950",NA,2020-02-20T01:54:01.564Z,NA,
"1","510-N-Hickory-St,-Unit-1,-Joliet,-IL-60435","510 N Hickory St, Unit 1, Joliet, IL 60435",510 N Hickory St,Unit 1,Joliet,IL,"60435",Will,41.533200000000001,-88.087999999999994,Condo,NA,"3","1","915",NA,NA,Inactive,"1080",NA,2020-02-20T01:54:01.548Z,NA,
"1","1601-Stratford-Ct,-Joliet,-IL-60435","1601 Stratford Ct, Joliet, IL 60435",1601 Stratford Ct,NA,Joliet,IL,"60435",Will,41.527799999999999,-88.120300000000000,Single Family,NA,"2","1.5","800",NA,NA,Inactive,"1200",NA,2020-02-20T01:54:01.530Z,NA,"0"
"1","1519-Stratford-Ct,-Joliet,-IL-60435","1519 Stratford Ct, Joliet, IL 60435",1519 Stratford Ct,NA,Joliet,IL,"60435",Will,41.528500000000001,-88.119699999999995,Single Family,NA,"2","1",NA,NA,NA,Inactive,"1300",NA,2020-02-20T01:52:32.600Z,NA,"0"
"1","903-N-Lemorr-Ave,-Joliet,-IL-60435","903 N Lemorr Ave, Joliet, IL 60435",903 N Lemorr Ave,NA,Joliet,IL,"60435",Will,41.539999999999999,-88.115300000000005,Single Family,NA,"2","1","768",NA,NA,Inactive,"1350",NA,2020-02-20T01:52:31.892Z,NA,"0"
"1","3841-Trading-Post-Ln,-Joliet,-IL-60435","3841 Trading Post Ln, Joliet, IL 60435",3841 Trading Post Ln,NA,Joliet,IL,"60435",Will,41.591999999999999,-88.157399999999996,Single Family,NA,"3","2","1650",NA,NA,Inactive,"1920",NA,2020-02-20T01:49:23.022Z,NA,"0"
"1","551-Ross-St,-Joliet,-IL-60435","551 Ross St, Joliet, IL 60435",551 Ross St,NA,Joliet,IL,"60435",Will,41.539999999999999,-88.095500000000001,Single Family,NA,"3","1","1192",NA,NA,Inactive,"1495",NA,2020-02-20T01:40:47.860Z,NA,"0"
"1","1708-Delrose-St,-Joliet,-IL-60435","1708 Delrose St, Joliet, IL 60435",1708 Delrose St,NA,Joliet,IL,"60435",Will,41.553800000000003,-88.155299999999997,Single Family,NA,"4","2",NA,NA,NA,Inactive,"1765",NA,2020-02-20T01:37:47.627Z,NA,"0"
"1","3704-Saratoga-Dr,-Joliet,-IL-60435","3704 Saratoga Dr, Joliet, IL 60435",3704 Saratoga Dr,NA,Joliet,IL,"60435",Will,41.589500000000001,-88.151799999999994,Single Family,NA,"3","2","1651",NA,NA,Inactive,"2130",NA,2020-02-20T01:37:24.947Z,NA,"0"
"1","222-Smith-Ave,-Joliet,-IL-60435","222 Smith Ave, Joliet, IL 60435",222 Smith Ave,NA,Joliet,IL,"60435",Will,41.546100000000003,-88.087900000000005,Single Family,NA,"3","2","1560",NA,NA,Inactive,"1499",NA,2020-02-20T01:33:37.691Z,NA,"0"
"1","1015-N-Broadway-St,-Apt-D,-Joliet,-IL-60435","1015 N Broadway St, Apt D, Joliet, IL 60435",1015 N Broadway St,Apt D,Joliet,IL,"60435",Will,41.542800000000000,-88.085800000000006,Apartment,NA,"2","1",NA,NA,NA,Inactive,"825",NA,2020-02-20T01:32:49.485Z,NA,
"1","1425-Dearborn-St,-Joliet,-IL-60435","1425 Dearborn St, Joliet, IL 60435",1425 Dearborn St,NA,Joliet,IL,"60435",Will,41.550400000000003,-88.093599999999995,Single Family,NA,"2","1","816",NA,NA,Inactive,"1100",NA,2020-02-20T01:31:38.632Z,NA,"0"
"1","1327-N-Raynor-Ave,-Joliet,-IL-60435","1327 N Raynor Ave, Joliet, IL 60435",1327 N Raynor Ave,NA,Joliet,IL,"60435",Will,41.548499999999997,-88.102000000000004,Single Family,NA,"2","1","800",NA,NA,Inactive,"1500",NA,2020-02-20T01:30:55.516Z,NA,"0"
"1","2511-Caddy-Ln,-Joliet,-IL-60435","2511 Caddy Ln, Joliet, IL 60435",2511 Caddy Ln,NA,Joliet,IL,"60435",Will,41.528799999999997,-88.144800000000004,Single Family,NA,"3","1","884",NA,NA,Inactive,"1595",NA,2020-02-20T01:30:42.142Z,NA,"0"
"1","868-N-Prairie-Ave,-Apt-1A,-Joliet,-IL-60435","868 N Prairie Ave, Apt 1A, Joliet, IL 60435",868 N Prairie Ave,Apt 1A,Joliet,IL,"60435",Will,41.539299999999997,-88.102400000000003,Condo,NA,"2","1.5","903",NA,NA,Inactive,"1050",NA,2020-02-20T01:27:30.901Z,NA,
"1","919-N-Westshire-Dr,-Joliet,-IL-60435","919 N Westshire Dr, Joliet, IL 60435",919 N Westshire Dr,NA,Joliet,IL,"60435",Will,41.539999999999999,-88.119200000000006,Single Family,NA,"2","1","800",NA,NA,Inactive,"1100",NA,2020-02-20T01:20:38.953Z,NA,"0"
"1","2808-Stone-Creek-Dr,-Joliet,-IL-60435","2808 Stone Creek Dr, Joliet, IL 60435",2808 Stone Creek Dr,NA,Joliet,IL,"60435",Will,41.586500000000001,-88.154300000000006,Single Family,NA,"4","2",NA,NA,NA,Inactive,"2250",NA,2020-02-20T01:19:54.761Z,NA,"0"
"1","111-N-Woodlawn-Ave,-Unit-2N,-Joliet,-IL-60435","111 N Woodlawn Ave, Unit 2N, Joliet, IL 60435",111 N Woodlawn Ave,Unit 2N,Joliet,IL,"60435",Will,41.524500000000003,-88.120300000000000,Condo,NA,"2","1","825",NA,NA,Inactive,"950",NA,2020-02-20T01:19:54.462Z,NA,
"1","724-E-Palladium-Dr,-Joliet,-IL-60435","724 E Palladium Dr, Joliet, IL 60435",724 E Palladium Dr,NA,Joliet,IL,"60435",Will,41.536900000000003,-88.127899999999997,Single Family,NA,"3","3","2400",NA,NA,Inactive,"1900",NA,2020-02-20T01:19:07.902Z,NA,"0"
"1","1155-Buell-Ave,-Joliet,-IL-60435","1155 Buell Ave, Joliet, IL 60435",1155 Buell Ave,NA,Joliet,IL,"60435",Will,41.529499999999999,-88.110399999999998,Single Family,NA,"3","2","1808",NA,NA,Inactive,"1800",NA,2020-02-20T01:19:07.866Z,NA,"0"
"1","1518-Frederick-St,-Joliet,-IL-60435","1518 Frederick St, Joliet, IL 60435",1518 Frederick St,NA,Joliet,IL,"60435",Will,41.551499999999997,-88.106200000000001,Single Family,NA,"4","1","1345",NA,NA,Inactive,"1300",NA,2020-02-20T01:19:07.750Z,NA,"0"
"1","1111-N-Ann-St,-Joliet,-IL-60435","1111 N Ann St, Joliet, IL 60435",1111 N Ann St,NA,Joliet,IL,"60435",Will,41.543599999999998,-88.133899999999997,Single Family,NA,"3","2.5","1706",NA,NA,Inactive,"1995",NA,2020-02-20T01:19:07.659Z,NA,"0"
"1","831-Horseshoe-Dr,-Unit-B,-Joliet,-IL-60435","831 Horseshoe Dr, Unit B, Joliet, IL 60435",831 Horseshoe Dr,Unit B,Joliet,IL,"60435",Will,41.538600000000002,-88.105000000000004,Condo,NA,"2","1.5","1100",NA,NA,Inactive,"1450",NA,2020-02-20T01:18:14.050Z,NA,"0"
"1","1011-N-Broadway-St,-Unit-1,-Joliet,-IL-60435","1011 N Broadway St, Unit 1, Joliet, IL 60435",1011 N Broadway St,Unit 1,Joliet,IL,"60435",Will,41.542600000000000,-88.085499999999996,Apartment,NA,"2","1",NA,NA,NA,Inactive,"800",NA,2020-02-20T01:16:44.036Z,NA,
"1","1004-Edgerton-Dr,-Joliet,-IL-60435","1004 Edgerton Dr, Joliet, IL 60435",1004 Edgerton Dr,NA,Joliet,IL,"60435",Will,41.541100000000000,-88.130600000000001,Single Family,NA,"4","2.5","1794",NA,NA,Inactive,"2150",NA,2020-02-20T01:16:43.807Z,NA,"0"
"1","2918-Boone-Ct,-Unit-2918,-Joliet,-IL-60435","2918 Boone Ct, Unit 2918, Joliet, IL 60435",2918 Boone Ct,Unit 2918,Joliet,IL,"60435",Will,41.587499999999999,-88.157100000000000,Condo,NA,"2","1.5","1224",NA,NA,Inactive,"1575",NA,2020-02-20T01:13:27.830Z,NA,"0"
"1","1616-Richmond-Cir,-Unit-103,-Joliet,-IL-60435","1616 Richmond Cir, Unit 103, Joliet, IL 60435",1616 Richmond Cir,Unit 103,Joliet,IL,"60435",Will,41.524700000000003,-88.120300000000000,Condo,NA,"2","1.5","910",NA,NA,Inactive,"1100",NA,2020-02-20T01:13:27.774Z,NA,"0"
"1","2010-Dartmoor-Dr,-Joliet,-IL-60435","2010 Dartmoor Dr, Joliet, IL 60435",2010 Dartmoor Dr,NA,Joliet,IL,"60435",Will,41.544899999999998,-88.132199999999997,Single Family,NA,"3","1.5","1408",NA,NA,Inactive,"1550",NA,2020-02-20T01:10:48.240Z,NA,"0"
"1","922-N-Prairie-Ave,-Joliet,-IL-60435","922 N Prairie Ave, Joliet, IL 60435",922 N Prairie Ave,NA,Joliet,IL,"60435",Will,41.540500000000002,-88.102300000000000,Condo,NA,"2","1",NA,NA,NA,Inactive,"975",NA,2020-02-20T01:10:26.844Z,NA,
"1","250-N-Raynor-Ave,-Unit-2,-Joliet,-IL-60435","250 N Raynor Ave, Unit 2, Joliet, IL 60435",250 N Raynor Ave,Unit 2,Joliet,IL,"60435",Will,41.527099999999997,-88.100600000000000,Condo,NA,"2","1",NA,NA,NA,Inactive,"1200",NA,2020-02-20T00:27:00.213Z,NA,"0"
"1","3111-W-Heritage-Dr,-Joliet,-IL-60435","3111 W Heritage Dr, Joliet, IL 60435",3111 W Heritage Dr,NA,Joliet,IL,"60435",Will,41.523600000000002,-88.158900000000003,Condo,NA,"2","1","950",NA,NA,Inactive,"1200",NA,2020-02-20T00:16:48.874Z,NA,"0"
"1","1212-Schriber-Ave,-Joliet,-IL-60435","1212 Schriber Ave, Joliet, IL 60435",1212 Schriber Ave,NA,Joliet,IL,"60435",Will,41.539900000000003,-88.112899999999996,Single Family,NA,"3","1","850",NA,NA,Inactive,"1450",NA,2020-02-20T00:15:22.008Z,NA,"0"
"1","904-Westshire-Dr,-Joliet,-IL-60435","904 Westshire Dr, Joliet, IL 60435",904 Westshire Dr,NA,Joliet,IL,"60435",Will,41.539299999999997,-88.118499999999997,Single Family,NA,"2","1","850",NA,NA,Inactive,"1500",NA,2020-02-20T00:15:21.372Z,NA,"0"
"1","250-N-Raynor-Ave,-Joliet,-IL-60435","250 N Raynor Ave, Joliet, IL 60435",250 N Raynor Ave,NA,Joliet,IL,"60435",Will,41.527099999999997,-88.100600000000000,Condo,NA,"2","1",NA,NA,NA,Inactive,"1200",NA,2020-02-20T00:15:20.406Z,NA,"0"
"1","1631-Marquette-Rd,-Joliet,-IL-60435","1631 Marquette Rd, Joliet, IL 60435",1631 Marquette Rd,NA,Joliet,IL,"60435",Will,41.528100000000002,-88.122699999999995,Single Family,NA,"2","1.5","800",NA,NA,Inactive,"1450",NA,2020-02-20T00:15:20.368Z,NA,"0"
"1","1029-N-William-St,-Joliet,-IL-60435","1029 N William St, Joliet, IL 60435",1029 N William St,NA,Joliet,IL,"60435",Will,41.542600000000000,-88.105300000000000,Single Family,NA,"2","1","1160",NA,NA,Inactive,"1450",NA,2020-02-19T23:58:52.954Z,NA,"0"
"1","1116-Westminster-Rd,-Joliet,-IL-60435","1116 Westminster Rd, Joliet, IL 60435",1116 Westminster Rd,NA,Joliet,IL,"60435",Will,41.543900000000001,-88.122900000000001,Single Family,NA,"3","1","912",NA,NA,Inactive,"1500",NA,2020-02-19T23:38:41.759Z,NA,"0"
"1","2921-Somme-St,-Joliet,-IL-60435","2921 Somme St, Joliet, IL 60435",2921 Somme St,NA,Joliet,IL,"60435",Will,41.563499999999998,-88.155000000000001,Single Family,NA,"3","2.5","1779",NA,NA,Inactive,"1995",NA,2020-02-19T23:38:41.773Z,NA,"0"
"1","1440-N-Center-St,-Joliet,-IL-60435","1440 N Center St, Joliet, IL 60435",1440 N Center St,NA,Joliet,IL,"60435",Will,41.549599999999998,-88.091899999999995,Single Family,NA,"3","2","900",NA,NA,Inactive,"1000",NA,2020-02-19T23:15:44.923Z,NA,
"1","1116-N-Krings-Ln,-Joliet,-IL-60435","1116 N Krings Ln, Joliet, IL 60435",1116 N Krings Ln,NA,Joliet,IL,"60435",Will,41.544100000000000,-88.120900000000006,Single Family,NA,"3","2","1175",NA,NA,Inactive,"1600",NA,2020-02-19T23:12:34.940Z,NA,"0"
"1","1077-Chovan-Dr,-Joliet,-IL-60435","1077 Chovan Dr, Joliet, IL 60435",1077 Chovan Dr,NA,Joliet,IL,"60435",Will,41.542200000000001,-88.148099999999999,Single Family,NA,"3","2.5","1535",NA,NA,Inactive,"1595",NA,2020-02-19T23:12:34.357Z,NA,"0"
"1","2322-W-Taylor-St,-Joliet,-IL-60435","2322 W Taylor St, Joliet, IL 60435",2322 W Taylor St,NA,Joliet,IL,"60435",Will,41.531100000000002,-88.140199999999993,Single Family,NA,"3","1.5","1536",NA,NA,Inactive,"1650",NA,2020-02-19T23:11:52.159Z,NA,"0"
"1","2418-Essington-Rd,-Joliet,-IL-60435","2418 Essington Rd, Joliet, IL 60435",2418 Essington Rd,NA,Joliet,IL,"60435",Will,41.567399999999999,-88.161400000000000,Single Family,NA,"4","2.5","1648",NA,NA,Inactive,"1850",NA,2020-02-19T22:36:41.682Z,NA,"0"
"1","220-Madison-St,-Unit-1B,-Joliet,-IL-60435","220 Madison St, Unit 1B, Joliet, IL 60435",220 Madison St,Unit 1B,Joliet,IL,"60435",Will,41.526899999999998,-88.133600000000001,Condo,NA,"2","1",NA,NA,NA,Inactive,"895",NA,2020-02-19T22:35:52.752Z,NA,
"1","1509-Jones-St,-Joliet,-IL-60435","1509 Jones St, Joliet, IL 60435",1509 Jones St,NA,Joliet,IL,"60435",Will,41.529499999999999,-88.118799999999993,Single Family,NA,"3","2","1000",NA,NA,Inactive,"1400",NA,2020-02-19T22:25:30.879Z,NA,"0"
"1","1706-Calla-Dr,-Joliet,-IL-60435","1706 Calla Dr, Joliet, IL 60435",1706 Calla Dr,NA,Joliet,IL,"60435",Will,41.553800000000003,-88.159000000000006,Single Family,NA,"3","2","1726",NA,NA,Inactive,"1895",NA,2020-02-19T22:25:30.757Z,NA,"0"
"1","3407-Mustang-Rd,-Joliet,-IL-60435","3407 Mustang Rd, Joliet, IL 60435",3407 Mustang Rd,NA,Joliet,IL,"60435",Will,41.584499999999998,-88.148200000000003,Single Family,NA,"6","3","1900",NA,NA,Inactive,"2480",NA,2020-02-19T22:23:10.385Z,NA,"0"
"1","2429-Grape-St,-Joliet,-IL-60435","2429 Grape St, Joliet, IL 60435",2429 Grape St,NA,Joliet,IL,"60435",Will,41.571399999999997,-88.145700000000005,Single Family,NA,"2","1","680",NA,NA,Inactive,"1300",NA,2020-02-19T22:02:23.019Z,NA,"0"
"1","609-N-Raynor-Ave,-Unit-609,-Joliet,-IL-60435","609 N Raynor Ave, Unit 609, Joliet, IL 60435",609 N Raynor Ave,Unit 609,Joliet,IL,"60435",Will,41.534900000000000,-88.101699999999994,Single Family,NA,"1","1","988",NA,NA,Inactive,"950",NA,2020-02-19T21:53:31.748Z,NA,
"1","420-Campbell-St,-Joliet,-IL-60435","420 Campbell St, Joliet, IL 60435",420 Campbell St,NA,Joliet,IL,"60435",Will,41.526800000000001,-88.093100000000007,Apartment,NA,"2","1",NA,NA,NA,Inactive,"950",NA,2020-02-19T21:45:25.275Z,NA,
"1","2322-Taylor-St,-Joliet,-IL-60435","2322 Taylor St, Joliet, IL 60435",2322 Taylor St,NA,Joliet,IL,"60435",Will,41.531100000000002,-88.140199999999993,Single Family,NA,"3","1",NA,NA,NA,Inactive,"1650",NA,2020-02-19T21:44:27.366Z,NA,"0"
"1","1069-Ronald-Dr,-Joliet,-IL-60435","1069 Ronald Dr, Joliet, IL 60435",1069 Ronald Dr,NA,Joliet,IL,"60435",Will,41.541400000000003,-88.149299999999997,Single Family,NA,"3","2",NA,NA,NA,Inactive,"1895",NA,2020-02-19T21:27:03.808Z,NA,"0"
"1","902-Krings-Ln,-Joliet,-IL-60435","902 Krings Ln, Joliet, IL 60435",902 Krings Ln,NA,Joliet,IL,"60435",Will,41.539200000000001,-88.120800000000003,Single Family,NA,"3","1","875",NA,NA,Inactive,"1300",NA,2020-02-19T20:42:01.367Z,NA,"0"
"1","1118-Ingalls-Ave,-Apt-7,-Joliet,-IL-60435","1118 Ingalls Ave, Apt 7, Joliet, IL 60435",1118 Ingalls Ave,Apt 7,Joliet,IL,"60435",Will,41.544400000000003,-88.109099999999998,Condo,NA,"2","1","1093",NA,NA,Inactive,"1250",NA,2020-02-19T19:53:47.969Z,NA,"0"
"1","600-N-Broadway-St,-Apt-1,-Joliet,-IL-60435","600 N Broadway St, Apt 1, Joliet, IL 60435",600 N Broadway St,Apt 1,Joliet,IL,"60435",Will,41.533700000000003,-88.086500000000001,Single Family,NA,"1","1","715",NA,NA,Inactive,"950",NA,2020-02-19T19:53:47.969Z,NA,
"1","1202-Dearborn-St,-Joliet,-IL-60435","1202 Dearborn St, Joliet, IL 60435",1202 Dearborn St,NA,Joliet,IL,"60435",Will,41.545499999999997,-88.092799999999997,Apartment,NA,"0","1",NA,NA,NA,Inactive,"600",NA,2020-02-19T19:44:07.206Z,NA,
"1","1115-Alann-Dr,-Joliet,-IL-60435","1115 Alann Dr, Joliet, IL 60435",1115 Alann Dr,NA,Joliet,IL,"60435",Will,41.543700000000001,-88.122500000000002,Single Family,NA,"3","2","1100",NA,NA,Inactive,"1550",NA,2020-02-19T19:40:12.684Z,NA,"0"
"1","810-W-Jefferson-St,-Joliet,-IL-60435","810 W Jefferson St, Joliet, IL 60435",810 W Jefferson St,NA,Joliet,IL,"60435",Will,41.523099999999999,-88.101699999999994,Apartment,NA,"1","2","700",NA,NA,Inactive,"980",NA,2020-02-19T17:31:27.988Z,NA,
